Normalized SMILES,logEC50,RANDOM,IL
O1CC[N+](C)(CC1)CC.O=S([O-])(c1ccc(cc1)C)=O,3.81,205,205
CC[S+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.48,206,206
CC[S+](C)CC.FC(F)(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)F,3.48,206,206
FC(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)(F)F.[S+](CC)(C)CC,3.48,206,206
C(F)(F)(F)S([N-]S(=O)(=O)C(F)(F)F)(=O)=O.[S+](CC)(CC)C,3.48,206,206
C(C)[S+](CC)C.FC(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)(F)F,3.48,206,206
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.[S+](C)(CC)CC,3.48,206,206
O=S([N-]S(=O)(=O)C(F)(F)F)(=O)C(F)(F)F.[S+](CC)(C)CC,3.48,206,206
C(C)[S+](CC)C.S(C(F)(F)F)(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.48,206,206
CC[S+](C)CC.S(=O)(=O)(C(F)(F)F)[N-]S(=O)(=O)C(F)(F)F,3.48,206,206
C([S+](CC)C)C.O=S(=O)(C(F)(F)F)[N-]S(=O)(=O)C(F)(F)F,3.48,206,206
CC[S+](CC)CC.[Br-],3.4,207,207
CC[S+](CC)CC.[Br-],3.4,207,207
C(C)[S+](CC)CC.[Br-],3.4,207,207
CC[S+](CC)CC.[Br-],3.4,207,207
C([S+](CC)CC)C.[Br-],3.4,207,207
CC[S+](CC)CC.[Br-],3.4,207,207
CC[S+](CC)CC.[Br-],3.4,207,207
C(C)[S+](CC)CC.[Br-],3.4,207,207
CC[S+](CC)CC.[Br-],3.4,207,207
C([S+](CC)CC)C.[Br-],3.4,207,207
CC[n+]1ccc(N(C)C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.79,208,208
C(F)(F)(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)F.c1cc(cc[n+]1CC)N(C)C,2.79,208,208
FC(F)(F)S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O.[n+]1(CC)ccc(N(C)C)cc1,2.79,208,208
CC[n+]1ccc(N(C)C)cc1.[N-](S(C(F)(F)F)(=O)=O)S(=O)(C(F)(F)F)=O,2.79,208,208
FC(F)(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)F.c1c[n+](CC)ccc1N(C)C,2.79,208,208
FC(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)(F)F.c1(cc[n+](CC)cc1)N(C)C,2.79,208,208
O=S(C(F)(F)F)([N-]S(C(F)(F)F)(=O)=O)=O.c1[n+](ccc(N(C)C)c1)CC,2.79,208,208
C(C)[n+]1ccc(cc1)N(C)C.FC(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)(F)F,2.79,208,208
C(F)(F)(F)S([N-]S(=O)(=O)C(F)(F)F)(=O)=O.[n+]1(ccc(N(C)C)cc1)CC,2.79,208,208
CN(C)c1cc[n+](CC)cc1.S(C(F)(F)F)(=O)([N-]S(=O)(C(F)(F)F)=O)=O,2.79,208,208
CC[n+]1ccc(N(C)C)cc1.[Br-],2.9,209,209
CN(c1cc[n+](CC)cc1)C.[Br-],2.9,209,209
[Br-].c1(N(C)C)cc[n+](cc1)CC,2.9,209,209
[Br-].c1cc(N(C)C)cc[n+]1CC,2.9,209,209
[Br-].c1cc(cc[n+]1CC)N(C)C,2.9,209,209
CN(C)c1cc[n+](CC)cc1.[Br-],2.9,209,209
[Br-].c1cc(cc[n+]1CC)N(C)C,2.9,209,209
N(c1cc[n+](cc1)CC)(C)C.[Br-],2.9,209,209
[Br-].[n+]1(ccc(cc1)N(C)C)CC,2.9,209,209
[Br-].c1c[n+](CC)ccc1N(C)C,2.9,209,209
CC[n+]1ccccc1.[Cl-],4.22,210,210
C(C)[n+]1ccccc1.[Cl-],4.22,210,210
C([n+]1ccccc1)C.[Cl-],4.22,210,210
[Cl-].c1[n+](cccc1)CC,4.22,210,210
[Cl-].c1cc[n+](cc1)CC,4.22,210,210
[Cl-].c1[n+](cccc1)CC,4.22,210,210
[Cl-].c1cccc[n+]1CC,4.22,210,210
[Cl-].c1c[n+](CC)ccc1,4.22,210,210
[Cl-].[n+]1(CC)ccccc1,4.22,210,210
[Cl-].c1cccc[n+]1CC,4.22,210,210
CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],3.845718018,211,211
S([O-])(=O)(=O)OCCOCCOC.[n+]1(C)cn(CC)cc1,3.845718018,211,211
C[n+]1cn(CC)cc1.O(CCOC)CCOS([O-])(=O)=O,3.845718018,211,211
C(C)n1cc[n+](c1)C.O=S(OCCOCCOC)([O-])=O,3.845718018,211,211
S([O-])(=O)(OCCOCCOC)=O.n1(cc[n+](c1)C)CC,3.845718018,211,211
C(C)n1cc[n+](C)c1.O(S([O-])(=O)=O)CCOCCOC,3.845718018,211,211
O=S(=O)(OCCOCCOC)[O-].c1[n+](C)cn(CC)c1,3.845718018,211,211
C(OCCOC)COS(=O)([O-])=O.C[n+]1ccn(CC)c1,3.845718018,211,211
O=S([O-])(OCCOCCOC)=O.c1n(c[n+](C)c1)CC,3.845718018,211,211
C(OC)COCCOS(=O)(=O)[O-].[n+]1(ccn(CC)c1)C,3.845718018,211,211
CCn1cc[n+](C)c1.COS(=O)(=O)[O-],4.2,212,212
[O-]S(OC)(=O)=O.c1[n+](cn(CC)c1)C,4.2,212,212
[O-]S(=O)(=O)OC.[n+]1(ccn(CC)c1)C,4.2,212,212
O=S([O-])(=O)OC.[n+]1(C)ccn(c1)CC,4.2,212,212
C(n1c[n+](C)cc1)C.O=S(=O)([O-])OC,4.2,212,212
O=S([O-])(=O)OC.c1c[n+](C)cn1CC,4.2,212,212
O(C)S(=O)(=O)[O-].[n+]1(C)ccn(CC)c1,4.2,212,212
C(C)n1c[n+](cc1)C.[O-]S(=O)(OC)=O,4.2,212,212
S(OC)([O-])(=O)=O.c1[n+](cn(CC)c1)C,4.2,212,212
O(C)S(=O)(=O)[O-].n1(cc[n+](c1)C)CC,4.2,212,212
CCn1cc[n+](C)c1.CS(=O)(=O)[O-],3.97,213,213
O=S([O-])(C)=O.[n+]1(cn(cc1)CC)C,3.97,213,213
CS([O-])(=O)=O.[n+]1(ccn(c1)CC)C,3.97,213,213
CCn1c[n+](C)cc1.O=S(C)([O-])=O,3.97,213,213
C(C)n1cc[n+](C)c1.O=S(C)(=O)[O-],3.97,213,213
S([O-])(=O)(C)=O.n1(cc[n+](C)c1)CC,3.97,213,213
O=S(=O)([O-])C.[n+]1(C)ccn(CC)c1,3.97,213,213
C[n+]1cn(cc1)CC.O=S(=O)(C)[O-],3.97,213,213
C[n+]1cn(CC)cc1.O=S(=O)([O-])C,3.97,213,213
CS(=O)([O-])=O.c1n(CC)cc[n+]1C,3.97,213,213
CCn1cc[n+](C)c1.Cc1ccc(S(=O)(=O)[O-])cc1,3.81,214,214
[n+]1(C)cn(cc1)CC.c1(ccc(S(=O)([O-])=O)cc1)C,3.81,214,214
c1(ccc(cc1)C)S(=O)([O-])=O.c1[n+](ccn1CC)C,3.81,214,214
O=S([O-])(=O)c1ccc(C)cc1.c1[n+](cn(CC)c1)C,3.81,214,214
Cc1ccc(S([O-])(=O)=O)cc1.n1(cc[n+](C)c1)CC,3.81,214,214
c1(S([O-])(=O)=O)ccc(C)cc1.c1n(c[n+](C)c1)CC,3.81,214,214
C(C)n1c[n+](cc1)C.c1(S([O-])(=O)=O)ccc(cc1)C,3.81,214,214
Cc1ccc(S(=O)([O-])=O)cc1.c1[n+](C)ccn1CC,3.81,214,214
c1(ccc(cc1)C)S(=O)(=O)[O-].c1n(cc[n+]1C)CC,3.81,214,214
[O-]S(c1ccc(cc1)C)(=O)=O.c1[n+](C)cn(c1)CC,3.81,214,214
CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,2.0,215,215
CCn1cc[n+](C)c1.FC(C(F)(F)[P-](C(F)(F)C(F)(F)F)(F)(C(F)(F)C(F)(F)F)(F)F)(F)F,2.0,215,215
FC(C(F)(F)F)(F)[P-](C(F)(C(F)(F)F)F)(C(C(F)(F)F)(F)F)(F)(F)F.c1[n+](C)cn(CC)c1,2.0,215,215
FC(F)([P-](C(F)(F)C(F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)C(F)(F)F.[n+]1(C)cn(cc1)CC,2.0,215,215
C(C)n1c[n+](cc1)C.FC([P-](F)(C(C(F)(F)F)(F)F)(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)F,2.0,215,215
FC(C([P-](F)(C(F)(F)C(F)(F)F)(F)(C(F)(C(F)(F)F)F)F)(F)F)(F)F.c1[n+](cn(CC)c1)C,2.0,215,215
FC([P-](C(C(F)(F)F)(F)F)(C(F)(C(F)(F)F)F)(F)(F)F)(F)C(F)(F)F.c1cn(CC)c[n+]1C,2.0,215,215
FC(C([P-](C(F)(C(F)(F)F)F)(C(F)(F)C(F)(F)F)(F)(F)F)(F)F)(F)F.c1cn(CC)c[n+]1C,2.0,215,215
C(C(F)(F)F)([P-](F)(F)(C(F)(F)C(F)(F)F)(F)C(F)(F)C(F)(F)F)(F)F.c1n(cc[n+]1C)CC,2.0,215,215
FC([P-](F)(C(C(F)(F)F)(F)F)(F)(F)C(F)(C(F)(F)F)F)(C(F)(F)F)F.[n+]1(cn(CC)cc1)C,2.0,215,215
CCn1cc[n+](C)c1.F[B-](F)(F)F,3.44,216,216
C[n+]1ccn(CC)c1.[B-](F)(F)(F)F,3.44,216,216
[B-](F)(F)(F)F.n1(c[n+](C)cc1)CC,3.44,216,216
F[B-](F)(F)F.[n+]1(ccn(c1)CC)C,3.44,216,216
C(C)n1cc[n+](C)c1.[B-](F)(F)(F)F,3.44,216,216
CCn1c[n+](cc1)C.F[B-](F)(F)F,3.44,216,216
F[B-](F)(F)F.c1n(c[n+](C)c1)CC,3.44,216,216
[B-](F)(F)(F)F.c1n(CC)c[n+](c1)C,3.44,216,216
C(n1c[n+](cc1)C)C.F[B-](F)(F)F,3.44,216,216
F[B-](F)(F)F.n1(cc[n+](c1)C)CC,3.44,216,216
CCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,3.918030337,217,217
CCn1c[n+](cc1)C.[P-](F)(F)(F)(F)(F)F,3.918030337,217,217
C(n1cc[n+](C)c1)C.F[P-](F)(F)(F)(F)F,3.918030337,217,217
F[P-](F)(F)(F)(F)F.c1c[n+](cn1CC)C,3.918030337,217,217
C[n+]1cn(CC)cc1.F[P-](F)(F)(F)(F)F,3.918030337,217,217
C[n+]1cn(cc1)CC.F[P-](F)(F)(F)(F)F,3.918030337,217,217
F[P-](F)(F)(F)(F)F.c1n(c[n+](c1)C)CC,3.918030337,217,217
F[P-](F)(F)(F)(F)F.c1n(CC)c[n+](C)c1,3.918030337,217,217
C(n1cc[n+](c1)C)C.[P-](F)(F)(F)(F)(F)F,3.918030337,217,217
CCn1c[n+](cc1)C.F[P-](F)(F)(F)(F)F,3.918030337,217,217
CCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,3.5,218,218
N#C[B-](C#N)(C#N)C#N.n1(c[n+](cc1)C)CC,3.5,218,218
CCn1cc[n+](c1)C.N#C[B-](C#N)(C#N)C#N,3.5,218,218
N#C[B-](C#N)(C#N)C#N.c1n(c[n+](c1)C)CC,3.5,218,218
[B-](C#N)(C#N)(C#N)C#N.[n+]1(cn(cc1)CC)C,3.5,218,218
N#C[B-](C#N)(C#N)C#N.c1c[n+](cn1CC)C,3.5,218,218
CCn1c[n+](cc1)C.[B-](C#N)(C#N)(C#N)C#N,3.5,218,218
N#C[B-](C#N)(C#N)C#N.[n+]1(C)ccn(c1)CC,3.5,218,218
C(#N)[B-](C#N)(C#N)C#N.c1c[n+](C)cn1CC,3.5,218,218
C([B-](C#N)(C#N)C#N)#N.c1n(c[n+](C)c1)CC,3.5,218,218
CCn1cc[n+](C)c1.O=C([O-])C(F)(F)F,4.002160687,219,219
FC(F)(F)C(=O)[O-].c1c[n+](cn1CC)C,4.002160687,219,219
CCn1c[n+](C)cc1.FC(F)(C([O-])=O)F,4.002160687,219,219
FC(F)(C([O-])=O)F.[n+]1(ccn(CC)c1)C,4.002160687,219,219
FC(C(=O)[O-])(F)F.c1[n+](C)ccn1CC,4.002160687,219,219
O=C(C(F)(F)F)[O-].[n+]1(ccn(c1)CC)C,4.002160687,219,219
CCn1cc[n+](c1)C.[O-]C(=O)C(F)(F)F,4.002160687,219,219
FC(F)(C(=O)[O-])F.[n+]1(ccn(c1)CC)C,4.002160687,219,219
C(C(F)(F)F)(=O)[O-].[n+]1(C)cn(cc1)CC,4.002160687,219,219
C[n+]1cn(cc1)CC.FC(C([O-])=O)(F)F,4.002160687,219,219
CCn1cc[n+](C)c1.O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,2.93,220,220
O1[B-]2(OC(C(=O)O2)=O)OC(=O)C1=O.c1cn(CC)c[n+]1C,2.93,220,220
C[n+]1ccn(c1)CC.O=C1C(O[B-]2(OC(=O)C(O2)=O)O1)=O,2.93,220,220
C1(O[B-]2(OC(=O)C(O2)=O)OC1=O)=O.n1(CC)cc[n+](c1)C,2.93,220,220
C(C)n1c[n+](C)cc1.O=C1O[B-]2(OC(=O)C(O2)=O)OC1=O,2.93,220,220
CCn1cc[n+](c1)C.O1C(C(=O)O[B-]12OC(C(O2)=O)=O)=O,2.93,220,220
C1(O[B-]2(OC(=O)C(=O)O2)OC1=O)=O.C[n+]1ccn(c1)CC,2.93,220,220
C1(C(=O)O[B-]2(O1)OC(=O)C(O2)=O)=O.[n+]1(C)ccn(CC)c1,2.93,220,220
[B-]12(OC(C(=O)O2)=O)OC(C(=O)O1)=O.c1n(CC)c[n+](c1)C,2.93,220,220
CCn1cc[n+](C)c1.[B-]12(OC(C(=O)O2)=O)OC(C(O1)=O)=O,2.93,220,220
CCn1cc[n+](C)c1.O=P([O-])(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,2.832508913,221,221
FC(C(F)(F)F)(P([O-])(C(F)(F)C(F)(F)F)=O)F.c1[n+](C)cn(c1)CC,2.832508913,221,221
FC(C(F)(P(C(F)(C(F)(F)F)F)([O-])=O)F)(F)F.c1cn(c[n+]1C)CC,2.832508913,221,221
CCn1c[n+](cc1)C.FC(P(C(F)(F)C(F)(F)F)([O-])=O)(F)C(F)(F)F,2.832508913,221,221
C(F)(C(F)(F)F)(P([O-])(=O)C(F)(F)C(F)(F)F)F.CCn1cc[n+](c1)C,2.832508913,221,221
C(F)(C(F)(P([O-])(C(F)(F)C(F)(F)F)=O)F)(F)F.n1(CC)c[n+](C)cc1,2.832508913,221,221
C(C(F)(P([O-])(=O)C(F)(F)C(F)(F)F)F)(F)(F)F.n1(CC)cc[n+](C)c1,2.832508913,221,221
O=P([O-])(C(F)(C(F)(F)F)F)C(C(F)(F)F)(F)F.c1[n+](C)ccn1CC,2.832508913,221,221
FC(C(F)(F)P([O-])(=O)C(F)(C(F)(F)F)F)(F)F.[n+]1(cn(CC)cc1)C,2.832508913,221,221
C(F)(C(F)(F)P(=O)(C(C(F)(F)F)(F)F)[O-])(F)F.c1c[n+](C)cn1CC,2.832508913,221,221
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,4.0881799155,222,222
O=S(C(F)(F)F)(=O)[O-].c1n(CC)c[n+](C)c1,4.0881799155,222,222
S(C(F)(F)F)(=O)([O-])=O.c1n(CC)c[n+](c1)C,4.0881799155,222,222
[O-]S(C(F)(F)F)(=O)=O.[n+]1(C)ccn(CC)c1,4.0881799155,222,222
FC(F)(F)S([O-])(=O)=O.c1n(cc[n+]1C)CC,4.0881799155,222,222
C(F)(F)(S(=O)(=O)[O-])F.CCn1c[n+](C)cc1,4.0881799155,222,222
C[n+]1ccn(c1)CC.FC(S(=O)([O-])=O)(F)F,4.0881799155,222,222
C[n+]1ccn(CC)c1.O=S([O-])(C(F)(F)F)=O,4.0881799155,222,222
O=S(=O)([O-])C(F)(F)F.c1n(cc[n+]1C)CC,4.0881799155,222,222
C(F)(F)(F)S(=O)([O-])=O.[n+]1(C)cn(cc1)CC,4.0881799155,222,222
CCn1cc[n+](C)c1.O=S(=O)([O-])O,3.99,223,223
[O-]S(O)(=O)=O.[n+]1(C)cn(cc1)CC,3.99,223,223
C[n+]1ccn(c1)CC.S(O)(=O)([O-])=O,3.99,223,223
OS(=O)(=O)[O-].[n+]1(C)ccn(CC)c1,3.99,223,223
OS([O-])(=O)=O.c1cn(CC)c[n+]1C,3.99,223,223
O=S(O)([O-])=O.c1[n+](C)cn(CC)c1,3.99,223,223
O=S(=O)([O-])O.n1(CC)cc[n+](c1)C,3.99,223,223
O=S(=O)([O-])O.[n+]1(cn(CC)cc1)C,3.99,223,223
O=S(O)(=O)[O-].n1(CC)c[n+](cc1)C,3.99,223,223
C[n+]1cn(CC)cc1.O=S(=O)([O-])O,3.99,223,223
CCn1cc[n+](C)c1.[Cl-],3.86,224,224
[Cl-].c1n(CC)cc[n+]1C,3.86,224,224
[Cl-].[n+]1(cn(cc1)CC)C,3.86,224,224
C(n1cc[n+](c1)C)C.[Cl-],3.86,224,224
[Cl-].[n+]1(C)ccn(CC)c1,3.86,224,224
[Cl-].[n+]1(C)cn(CC)cc1,3.86,224,224
C(C)n1cc[n+](c1)C.[Cl-],3.86,224,224
C[n+]1ccn(c1)CC.[Cl-],3.86,224,224
C(C)n1c[n+](cc1)C.[Cl-],3.86,224,224
[Cl-].c1[n+](cn(c1)CC)C,3.86,224,224
CN(C)c1cc[n+](C)cc1.[I-],2.89,225,225
[I-].c1c[n+](ccc1N(C)C)C,2.89,225,225
[I-].[n+]1(C)ccc(N(C)C)cc1,2.89,225,225
[I-].[n+]1(ccc(N(C)C)cc1)C,2.89,225,225
[I-].c1(cc[n+](cc1)C)N(C)C,2.89,225,225
[I-].c1c(cc[n+](C)c1)N(C)C,2.89,225,225
[I-].c1cc(N(C)C)cc[n+]1C,2.89,225,225
[I-].[n+]1(C)ccc(N(C)C)cc1,2.89,225,225
[I-].c1c(cc[n+](c1)C)N(C)C,2.89,225,225
[I-].c1c[n+](C)ccc1N(C)C,2.89,225,225
COC(C)Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.342422681,226,226
FC(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)(F)F.c1n(c[n+](C)c1)CC(OC)C,3.342422681,226,226
C(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.CC(Cn1cc[n+](C)c1)OC,3.342422681,226,226
C(Cn1cc[n+](C)c1)(C)OC.FC(F)(S([N-]S(C(F)(F)F)(=O)=O)(=O)=O)F,3.342422681,226,226
S([N-]S(=O)(=O)C(F)(F)F)(=O)(=O)C(F)(F)F.[n+]1(C)cn(CC(C)OC)cc1,3.342422681,226,226
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.n1(c[n+](C)cc1)CC(OC)C,3.342422681,226,226
O=S(C(F)(F)F)(=O)[N-]S(=O)(C(F)(F)F)=O.c1cn(c[n+]1C)CC(OC)C,3.342422681,226,226
C[n+]1ccn(CC(OC)C)c1.O=S(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O,3.342422681,226,226
C[n+]1ccn(c1)CC(OC)C.S([N-]S(=O)(C(F)(F)F)=O)(=O)(C(F)(F)F)=O,3.342422681,226,226
CC(OC)Cn1c[n+](C)cc1.S(=O)(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O,3.342422681,226,226
COC(C)Cn1cc[n+](C)c1.[Cl-],4.49,227,227
[Cl-].c1c[n+](C)cn1CC(OC)C,4.49,227,227
[Cl-].[n+]1(C)cn(CC(OC)C)cc1,4.49,227,227
COC(Cn1cc[n+](C)c1)C.[Cl-],4.49,227,227
[Cl-].n1(c[n+](C)cc1)CC(C)OC,4.49,227,227
C[n+]1ccn(c1)CC(OC)C.[Cl-],4.49,227,227
[Cl-].n1(cc[n+](c1)C)CC(C)OC,4.49,227,227
[Cl-].n1(cc[n+](c1)C)CC(C)OC,4.49,227,227
[Cl-].c1c[n+](cn1CC(C)OC)C,4.49,227,227
COC(Cn1cc[n+](c1)C)C.[Cl-],4.49,227,227
COCC(=O)[O-].C[N+]1(Cc2ccccc2)CCOCC1,3.9,228,228
[O-]C(COC)=O.c1ccc(C[N+]2(CCOCC2)C)cc1,3.9,228,228
C(=O)(COC)[O-].O1CC[N+](CC1)(Cc1ccccc1)C,3.9,228,228
C(C(=O)[O-])OC.[N+]1(CCOCC1)(C)Cc1ccccc1,3.9,228,228
COCC([O-])=O.c1ccc(cc1)C[N+]1(CCOCC1)C,3.9,228,228
[O-]C(=O)COC.c1ccccc1C[N+]1(C)CCOCC1,3.9,228,228
C1COCC[N+]1(Cc1ccccc1)C.[O-]C(=O)COC,3.9,228,228
C([N+]1(CCOCC1)C)c1ccccc1.[O-]C(COC)=O,3.9,228,228
C(C(=O)[O-])OC.c1ccc(cc1)C[N+]1(C)CCOCC1,3.9,228,228
O=C([O-])COC.c1cccc(c1)C[N+]1(CCOCC1)C,3.9,228,228
COCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4,229,229
C1[N+](CCCOC)(C)CCC1.O=S([N-]S(=O)(=O)C(F)(F)F)(C(F)(F)F)=O,3.4,229,229
C(C[N+]1(C)CCCC1)COC.[N-](S(=O)(C(F)(F)F)=O)S(=O)(=O)C(F)(F)F,3.4,229,229
FC(F)(F)S([N-]S(=O)(=O)C(F)(F)F)(=O)=O.O(C)CCC[N+]1(CCCC1)C,3.4,229,229
C(F)(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)(F)F.C1[N+](CCCOC)(CCC1)C,3.4,229,229
C(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.O(CCC[N+]1(CCCC1)C)C,3.4,229,229
C(OC)CC[N+]1(CCCC1)C.O=S(=O)([N-]S(C(F)(F)F)(=O)=O)C(F)(F)F,3.4,229,229
C(OC)CC[N+]1(CCCC1)C.FC(F)(F)S(=O)([N-]S(=O)(C(F)(F)F)=O)=O,3.4,229,229
C1CC[N+](CCCOC)(C1)C.FC(F)(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)F,3.4,229,229
C1[N+](CCC1)(C)CCCOC.O=S([N-]S(C(F)(F)F)(=O)=O)(=O)C(F)(F)F,3.4,229,229
COCCC[N+]1(C)CCCC1.[Cl-],4.6,230,230
C(COC)C[N+]1(C)CCCC1.[Cl-],4.6,230,230
C1CC[N+](C)(C1)CCCOC.[Cl-],4.6,230,230
C(OC)CC[N+]1(C)CCCC1.[Cl-],4.6,230,230
C1C[N+](C)(CCCOC)CC1.[Cl-],4.6,230,230
C1C[N+](CCCOC)(CC1)C.[Cl-],4.6,230,230
C1CCC[N+]1(C)CCCOC.[Cl-],4.6,230,230
COCCC[N+]1(C)CCCC1.[Cl-],4.6,230,230
O(CCC[N+]1(CCCC1)C)C.[Cl-],4.6,230,230
C([N+]1(C)CCCC1)CCOC.[Cl-],4.6,230,230
COCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.27,231,231
C1CC[N+](CC1)(C)CCCOC.S(C(F)(F)F)(=O)([N-]S(=O)(=O)C(F)(F)F)=O,3.27,231,231
C([N+]1(C)CCCCC1)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.27,231,231
C(C[N+]1(CCCCC1)C)COC.O=S(C(F)(F)F)(=O)[N-]S(=O)(=O)C(F)(F)F,3.27,231,231
C[N+]1(CCCOC)CCCCC1.[N-](S(C(F)(F)F)(=O)=O)S(C(F)(F)F)(=O)=O,3.27,231,231
C(C[N+]1(C)CCCCC1)COC.FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O,3.27,231,231
C1CC[N+](CC1)(C)CCCOC.FC(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)(F)F,3.27,231,231
C([N+]1(C)CCCCC1)CCOC.FC(F)(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)F,3.27,231,231
C1CCC[N+](C)(CCCOC)C1.O=S([N-]S(C(F)(F)F)(=O)=O)(=O)C(F)(F)F,3.27,231,231
COCCC[N+]1(CCCCC1)C.S([N-]S(C(F)(F)F)(=O)=O)(=O)(C(F)(F)F)=O,3.27,231,231
COCCC[N+]1(C)CCCCC1.[Cl-],4.4,232,232
C1CC[N+](C)(CC1)CCCOC.[Cl-],4.4,232,232
C([N+]1(C)CCCCC1)CCOC.[Cl-],4.4,232,232
C1[N+](C)(CCCOC)CCCC1.[Cl-],4.4,232,232
C1CC[N+](CCCOC)(CC1)C.[Cl-],4.4,232,232
C1C[N+](C)(CCC1)CCCOC.[Cl-],4.4,232,232
C1CC[N+](CCCOC)(CC1)C.[Cl-],4.4,232,232
COCCC[N+]1(C)CCCCC1.[Cl-],4.4,232,232
C(COC)C[N+]1(C)CCCCC1.[Cl-],4.4,232,232
C1CCCC[N+]1(C)CCCOC.[Cl-],4.4,232,232
COCCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.77,233,233
C1COCC[N+]1(C)CCCOC.S(=O)([N-]S(=O)(C(F)(F)F)=O)(=O)C(F)(F)F,3.77,233,233
C(F)(F)(F)S([N-]S(=O)(=O)C(F)(F)F)(=O)=O.C1[N+](C)(CCCOC)CCOC1,3.77,233,233
C1C[N+](CCCOC)(CCO1)C.FC(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)F,3.77,233,233
C(F)(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C([N+]1(C)CCOCC1)CCOC,3.77,233,233
C(CC[N+]1(CCOCC1)C)OC.C(F)(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)(F)F,3.77,233,233
C(F)(F)(F)S(=O)([N-]S(C(F)(F)F)(=O)=O)=O.O(C)CCC[N+]1(C)CCOCC1,3.77,233,233
C(CCOC)[N+]1(CCOCC1)C.FC(F)(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)F,3.77,233,233
C1C[N+](CCCOC)(CCO1)C.O=S(C(F)(F)F)(=O)[N-]S(=O)(=O)C(F)(F)F,3.77,233,233
C1[N+](CCOC1)(CCCOC)C.O=S(=O)([N-]S(=O)(C(F)(F)F)=O)C(F)(F)F,3.77,233,233
COCCC[N+]1(C)CCOCC1.[Cl-],4.6,234,234
[Cl-].[N+]1(CCCOC)(CCOCC1)C,4.6,234,234
O(CCC[N+]1(C)CCOCC1)C.[Cl-],4.6,234,234
C1COCC[N+]1(CCCOC)C.[Cl-],4.6,234,234
C[N+]1(CCOCC1)CCCOC.[Cl-],4.6,234,234
C1OCC[N+](C)(C1)CCCOC.[Cl-],4.6,234,234
[Cl-].[N+]1(CCCOC)(C)CCOCC1,4.6,234,234
C1[N+](CCOC1)(CCCOC)C.[Cl-],4.6,234,234
C1OCC[N+](C)(C1)CCCOC.[Cl-],4.6,234,234
C(CCOC)[N+]1(CCOCC1)C.[Cl-],4.6,234,234
COCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.38,235,235
O=S(C(F)(F)F)(=O)[N-]S(=O)(=O)C(F)(F)F.c1ccc[n+](CCCOC)c1,3.38,235,235
